  0.10000500000000001     -0.00042204218150976996    
  0.10001     -0.00042206309259652623    
  0.100015     -0.00042208400365465783    
  0.10002000000000001     -0.00042210491468414046    
  0.100025     -0.0004221258256849429    
  0.10003000000000001     -0.00042214673665707733    
  0.100035     -0.0004221676476006322    
  0.10004     -0.0004221885585154548    
  0.10004500000000001     -0.00042220946940163886    
  0.10005     -0.00042223038025916704    
  0.100055     -0.0004222512910881347    
  0.10006000000000001     -0.000422272201888306    
  0.100065     -0.00042229311265977974    
  0.10007     -0.0004223140234027676    
  0.10007500000000001     -0.0004223349341169781    
  0.10008     -0.0004223558448025293    
  0.10008500000000001     -0.0004223767554594575    
  0.10009000000000001     -0.00042239766608767604    
  0.100095     -0.0004224185766872387    
  0.10010000000000001     -0.00042243948725806564    
  0.100105     -0.0004224603978002558    
  0.10011     -0.0004224813083138091    
  0.10011500000000001     -0.00042250221879865796    
  0.10012     -0.00042252312925482836    
  0.100125     -0.0004225440396823342    
  0.10013000000000001     -0.00042256495008110954    
  0.100135     -0.00042258586045123593    
  0.10014     -0.0004226067707926752    
  0.10014500000000001     -0.00042262768110546724    
  0.10015     -0.0004226485913895843    
  0.10015500000000001     -0.0004226695016449136    
  0.10016     -0.00042269041187161654    
  0.100165     -0.0004227113220695716    
  0.10017000000000001     -0.00042273223223886214    
  0.100175     -0.00042275314237945685    
  0.10018     -0.00042277405249140955    
  0.10018500000000001     -0.000422794962574578    
  0.10019     -0.0004228158726290558    
  0.100195     -0.0004228367826548812    
  0.10020000000000001     -0.0004228576926519935    
  0.100205     -0.00042287860262041517    
  0.10021000000000001     -0.00042289951256004564    
  0.100215     -0.00042292042247109654    
  0.10022     -0.0004229413323533701    
  0.10022500000000001     -0.00042296224220695483    
  0.10023     -0.00042298315203180385    
  0.100235     -0.00042300406182790157    
  0.10024000000000001     -0.0004230249715954128    
  0.100245     -0.0004230458813341085    
  0.10025     -0.0004230667910440685    
  0.10025500000000001     -0.00042308770072541253    
  0.10026     -0.00042310861037798964    
  0.100265     -0.0004231295200017495    
  0.10027000000000001     -0.00042315042959688645    
  0.100275     -0.0004231713391632686    
  0.10028000000000001     -0.000423192248700955    
  0.100285     -0.0004232131582098519    
  0.10029     -0.0004232340676900946    
